2013-05-25 22:58:08,-0.3167,0.184,0.73,0.086
2013-05-25 22:59:59,-0.4939,0.158,0.842,0
2013-05-25 23:01:39,0,0,1,0
2013-05-25 23:25:29,0.3919,0,0.865,0.135
2013-05-25 23:39:58,0.296,0,0.845,0.155
2013-05-26 0:01:04,-0.6597,0.344,0.566,0.09
2013-05-26 0:14:55,-0.25,0.13,0.778,0.093
2013-05-26 6:58:35,0.3612,0,0.815,0.185
2013-05-27 0:18:27,-0.3855,0.127,0.873,0
2013-05-27 0:35:17,-0.1531,0.226,0.577,0.197
2013-05-30 12:54:40,0,0,1,0
2013-05-30 21:47:47,0.3182,0,0.874,0.126
2013-06-03 7:06:33,-0.1027,0.124,0.773,0.103
2013-06-03 9:29:22,0,0,1,0
2013-06-03 10:53:19,0,0,1,0
2013-06-04 1:51:08,0.6369,0,0.811,0.189
2013-06-05 5:35:23,0,0,1,0
2013-06-06 12:01:13,-0.296,0.104,0.896,0
2013-06-06 18:12:24,0,0,1,0
2013-06-06 18:22:54,0.1154,0.151,0.679,0.17
2013-06-06 18:27:35,-0.754,0.32,0.593,0.087
2013-06-08 22:05:21,0.4199,0,0.741,0.259
2013-06-08 22:15:21,0.4215,0,0.263,0.737
2013-06-10 11:57:16,-0.34,0.13,0.87,0
2013-06-12 9:37:44,0.3919,0,0.858,0.142
2013-06-12 18:31:23,0.2732,0,0.896,0.104
2013-06-18 10:42:29,0,0,1,0
2013-06-18 10:46:24,0,0,1,0
2013-06-18 17:57:29,0.1154,0,0.941,0.059
2013-06-18 23:03:39,0,0,1,0
2013-06-19 11:07:47,0,0,1,0
2013-06-20 10:30:26,0,0,1,0
2013-06-21 10:07:04,0,0,1,0
2013-06-21 18:16:12,0,0,1,0
2013-06-21 19:34:23,-0.6369,0.224,0.776,0
2013-06-24 8:19:41,0,0,1,0
2013-06-25 18:54:07,0.3774,0,0.881,0.119
2013-06-25 18:56:19,0,0,1,0
2013-06-25 20:40:03,0,0,1,0
2013-06-28 20:26:01,0.7096,0,0.685,0.315
2013-06-28 20:52:20,0.5267,0,0.82,0.18
2013-06-28 22:02:18,0.0314,0.109,0.776,0.114
2013-06-28 22:02:54,0.7096,0,0.145,0.855
2013-06-30 0:47:27,0,0,1,0
2013-06-30 11:52:59,0.6115,0,0.8,0.2
2013-07-02 21:47:25,0.795,0,0.648,0.352
2013-07-06 3:28:41,0,0,1,0
2013-07-09 19:54:56,0,0,1,0
2013-07-09 22:56:49,0.8156,0,0.668,0.332
2013-07-09 23:54:48,0,0,1,0
2013-07-10 18:31:05,0.5351,0,0.864,0.136
2013-07-10 19:24:39,0.3657,0,0.826,0.174
2013-07-15 16:02:26,0.3818,0,0.833,0.167
2013-07-15 16:46:43,0.4404,0.141,0.65,0.209
2013-07-15 16:55:26,0.4215,0,0.843,0.157
2013-07-15 17:06:18,0.5106,0.11,0.622,0.268
2013-07-15 17:10:41,0.5859,0,0.814,0.186
2013-07-15 17:16:31,-0.7425,0.326,0.674,0
2013-07-15 19:51:54,0,0,1,0
2013-07-23 22:02:39,0.5562,0,0.777,0.223
2013-07-23 22:08:12,0,0,1,0
2013-07-24 9:35:08,0,0,1,0
2013-07-24 10:49:13,-0.1431,0.206,0.644,0.15
2013-07-24 10:49:13,-0.1431,0.206,0.644,0.15
2013-07-25 0:12:44,0,0,1,0
2013-07-28 5:47:17,0,0,1,0
2013-08-01 10:26:04,-0.4098,0.139,0.861,0
2013-08-07 19:03:10,0,0,1,0
2013-08-12 19:48:35,0.5873,0,0.789,0.211
2013-08-12 23:51:24,0,0,1,0
2013-08-13 0:04:54,0,0,1,0
2013-08-14 10:17:12,-0.1027,0.091,0.909,0
2013-08-16 22:56:11,0,0,1,0
2013-08-20 4:10:57,0.7906,0,0.632,0.368
2013-08-24 0:58:50,0.4939,0,0.868,0.132
2013-08-24 1:02:28,0.6369,0,0.543,0.457
2013-08-24 1:06:37,0.1779,0.084,0.805,0.111
2013-08-24 1:15:00,0.4939,0,0.842,0.158
2013-08-24 5:35:33,0.4926,0,0.803,0.197
2013-09-04 10:20:45,-0.34,0.124,0.876,0
2013-09-06 0:17:14,0.4939,0,0.802,0.198
2013-09-06 0:48:50,0,0,1,0
2013-09-06 22:25:54,0,0,1,0
2013-09-07 23:15:15,0.8271,0,0.648,0.352
2013-09-07 23:17:19,-0.34,0.094,0.906,0
2013-09-10 9:28:56,0,0,1,0
2013-09-10 9:58:33,0,0,1,0
2013-09-10 11:36:20,-0.3612,0.173,0.733,0.094
2013-09-13 9:04:52,-0.34,0.138,0.862,0
2013-09-15 12:14:35,0.4215,0.087,0.725,0.188
2013-09-19 1:00:09,0.0772,0,0.894,0.106
2013-09-19 1:11:25,0.4588,0,0.778,0.222
2013-09-19 1:33:52,0,0,1,0
2013-09-19 4:16:55,0.765,0,0.752,0.248
2013-09-19 7:31:39,0,0,1,0
2013-09-20 4:30:59,-0.34,0.13,0.87,0
2013-09-20 5:12:58,0.8268,0,0.648,0.352
2013-09-25 19:12:35,0.6908,0,0.612,0.388
2013-09-25 19:15:33,0.4404,0,0.828,0.172
2013-09-27 0:11:55,0,0,1,0
2013-09-27 2:35:33,0,0,1,0
2013-09-27 5:32:44,0,0,1,0
2013-09-29 18:15:23,0.6858,0,0.726,0.274
2013-09-29 18:20:34,0,0,1,0
2013-09-29 22:01:54,0.4404,0,0.805,0.195
2013-09-29 23:02:27,0,0,1,0
2013-09-29 23:13:57,0,0,1,0
2013-09-30 1:00:25,0.5719,0,0.783,0.217
2013-10-04 23:02:35,-0.34,0.324,0.676,0
2013-10-12 22:41:33,0,0,1,0
2013-10-27 0:52:37,0,0,1,0
2013-10-30 16:47:29,0.5562,0,0.796,0.204
2013-11-02 20:56:33,0.5399,0,0.789,0.211
2013-11-10 3:28:29,-0.4767,0.341,0.659,0
2013-11-13 1:55:16,0,0,1,0
2013-11-14 2:04:39,-0.4404,0.187,0.725,0.088
2013-11-19 16:21:08,0,0,1,0
2013-11-19 16:50:48,-0.9022,0.402,0.598,0
2013-11-19 18:30:54,0.5279,0.104,0.694,0.202
2013-11-19 19:28:45,-0.8271,0.352,0.648,0
2013-11-21 21:17:05,0.4404,0,0.838,0.162
2013-11-23 3:30:37,0,0,1,0
2013-11-23 3:45:48,-0.0772,0.064,0.936,0
2013-11-23 4:01:33,0.4215,0,0.891,0.109
2013-11-23 4:28:26,0,0,1,0
2013-11-25 1:34:54,0.4404,0,0.838,0.162
2013-11-25 6:17:54,0,0,1,0
2013-11-26 2:42:59,0.743,0.082,0.562,0.356
2013-11-27 10:46:36,-0.2263,0.105,0.83,0.066
2013-11-28 3:03:28,0,0,1,0
2013-11-28 6:04:26,0.6114,0,0.8,0.2
2013-11-28 6:38:23,0.128,0.191,0.596,0.213
2013-11-28 6:52:04,0,0,1,0
2013-11-28 7:01:16,0.7876,0,0.768,0.232
2013-11-28 9:44:39,0.4404,0,0.707,0.293
2013-11-28 11:17:44,0,0,1,0
2013-11-28 11:19:42,0.5423,0.096,0.655,0.249
2013-11-29 0:24:12,0,0,1,0
2013-11-29 0:27:55,0,0,1,0
2013-11-29 0:54:51,0.296,0,0.885,0.115
2013-11-29 1:37:30,0.3071,0.078,0.733,0.188
2013-11-29 1:40:09,0,0,1,0
2013-11-29 1:53:36,-0.296,0.232,0.636,0.132
2013-11-29 2:01:41,0,0,1,0
2013-11-30 16:59:41,0.2144,0,0.902,0.098
2013-11-30 17:28:37,0.2057,0,0.913,0.087
2013-12-02 3:00:40,0,0,1,0
2013-12-02 3:10:19,0,0,1,0
2013-12-02 18:02:04,0.4588,0,0.818,0.182
2013-12-03 0:26:37,-0.8074,0.368,0.632,0
2013-12-03 4:53:28,0.34,0,0.844,0.156
2013-12-03 5:48:51,-0.4019,0.13,0.87,0
2013-12-03 5:49:47,0,0,1,0
2013-12-03 7:32:46,0.1779,0,0.855,0.145
2013-12-03 18:34:56,0.5994,0,0.449,0.551
2013-12-03 20:34:57,0.6486,0,0.159,0.841
2013-12-03 23:39:31,0.7184,0,0.72,0.28
2013-12-04 0:15:55,0,0,1,0
2013-12-04 1:04:03,0.3612,0,0.837,0.163
2013-12-04 1:26:48,0.7562,0,0.582,0.418
2013-12-04 2:08:49,0,0,1,0
2013-12-04 2:30:55,0,0,1,0
2013-12-05 22:31:21,0.2732,0,0.87,0.13
2013-12-05 23:24:45,-0.296,0.095,0.905,0
2013-12-06 0:55:39,0.8885,0,0.4,0.6
2013-12-10 18:32:57,-0.6114,0.499,0.501,0
2013-12-12 7:38:58,0.4404,0,0.861,0.139
2013-12-19 21:23:04,0,0,1,0
2013-12-19 22:45:19,0.3612,0,0.898,0.102
2013-12-19 22:45:31,0,0,1,0
2013-12-21 20:04:08,0.4215,0,0.263,0.737
2013-12-21 20:05:27,0.3182,0,0.85,0.15
2013-12-22 2:58:54,0.8316,0,0.588,0.412
2013-12-24 5:26:58,0.7088,0,0.763,0.237
2013-12-25 22:56:21,0.5848,0,0.513,0.487
